0	0.00, 24.00
2016-02-05 14	651.91, 954.00
2016-02-05 15	1867.51, 1057.00
2016-02-05 16	799.12, 1338.00
2016-02-05 17	796.69, 1988.00
2016-02-05 18	751.67, 1682.00
2016-02-05 19	735.41, 1140.00
2016-02-05 20	606.69, 677.00
2016-02-05 21	1221.73, 443.00
2016-02-05 22	622.53, 358.00
2016-02-05 23	611.64, 266.00
2016-02-06 00	685.01, 183.00
2016-02-06 01	654.09, 136.00
2016-02-06 02	559.32, 93.00
2016-02-06 03	996.78, 72.00
2016-02-06 04	1397.25, 32.00
2016-02-06 05	622.68, 44.00
2016-02-06 06	615.04, 92.00
2016-02-06 07	714.65, 213.00
2016-02-06 08	732.98, 493.00
2016-02-06 09	788.43, 828.00
2016-02-06 10	853.73, 1056.00
2016-02-06 11	820.21, 1258.00
2016-02-06 12	975.49, 1514.00
2016-02-06 13	1024.50, 1578.00
2016-02-06 14	1415.42, 1495.00
2016-02-06 15	993.01, 1512.00
2016-02-06 16	1562.61, 1585.00
2016-02-06 17	882.32, 1187.00
2016-02-06 18	724.16, 991.00
2016-02-06 19	687.84, 810.00
2016-02-06 20	687.35, 631.00
2016-02-06 21	1013.13, 434.00
2016-02-06 22	723.25, 371.00
2016-02-06 23	1277.45, 325.00
2016-02-07 00	943.81, 240.00
2016-02-07 01	569.51, 176.00
2016-02-07 02	1313.39, 127.00
2016-02-07 03	810.50, 74.00
2016-02-07 04	588.63, 46.00
2016-02-07 05	547.69, 32.00
2016-02-07 06	631.27, 67.00
2016-02-07 07	598.27, 187.00
2016-02-07 08	890.41, 396.00
2016-02-07 09	761.60, 763.00
2016-02-07 10	947.29, 1013.00
2016-02-07 11	829.97, 1437.00
2016-02-07 12	1400.33, 1484.00
2016-02-07 13	1071.34, 1676.00
2016-02-07 14	861.01, 1695.00
2016-02-07 15	1022.16, 1651.00
2016-02-07 16	913.71, 1571.00
2016-02-07 17	927.36, 1538.00
2016-02-07 18	1067.98, 1093.00
2016-02-07 19	1086.74, 510.00
2016-02-07 20	812.73, 376.00
2016-02-07 21	620.08, 341.00
2016-02-07 22	726.76, 695.00
2016-02-07 23	768.73, 417.00
2016-02-08 00	511.93, 114.00
2016-02-08 01	538.14, 58.00
2016-02-08 02	614.71, 24.00
2016-02-08 03	1759.75, 16.00
2016-02-08 04	542.27, 33.00
2016-02-08 05	544.06, 173.00
2016-02-08 06	596.13, 654.00
2016-02-08 07	735.41, 1358.00
2016-02-08 08	759.70, 2480.00
2016-02-08 09	725.48, 1750.00
2016-02-08 10	663.99, 523.00
2016-02-08 11	645.44, 360.00
2016-02-08 12	629.05, 510.00
2016-02-08 13	627.56, 617.00
2016-02-08 14	1580.55, 779.00
2016-02-08 15	1172.20, 852.00
2016-02-08 16	703.42, 1226.00
2016-02-08 17	697.78, 2106.00
2016-02-08 18	652.60, 1943.00
2016-02-08 19	1023.80, 1381.00
2016-02-08 20	608.16, 905.00
2016-02-08 21	585.66, 578.00
2016-02-08 22	629.04, 414.00
2016-02-08 23	884.94, 172.00
2016-02-09 00	1129.33, 90.00
2016-02-09 01	541.46, 41.00
2016-02-09 02	535.95, 22.00
2016-02-09 03	494.62, 13.00
2016-02-09 04	607.09, 33.00
2016-02-09 05	551.54, 182.00
2016-02-09 06	568.17, 690.00
2016-02-09 07	592.95, 1400.00
2016-02-09 08	746.90, 2572.00
2016-02-09 09	681.53, 1791.00
2016-02-09 10	695.60, 904.00
2016-02-09 11	857.05, 777.00
2016-02-09 12	636.57, 840.00
2016-02-09 13	1981.69, 934.00
2016-02-09 14	878.18, 980.00
2016-02-09 15	836.27, 1061.00
2016-02-09 16	779.74, 1379.00
2016-02-09 17	703.21, 2427.00
2016-02-09 18	810.93, 2402.00
2016-02-09 19	871.85, 1687.00
2016-02-09 20	701.30, 992.00
2016-02-09 21	636.73, 740.00
2016-02-09 22	607.73, 495.00
2016-02-09 23	556.10, 289.00
2016-02-10 00	3512.68, 136.00
2016-02-10 01	644.54, 59.00
2016-02-10 02	608.36, 28.00
2016-02-10 03	693.11, 19.00
2016-02-10 04	545.62, 32.00
2016-02-10 05	738.19, 205.00
2016-02-10 06	562.03, 730.00
2016-02-10 07	627.99, 1195.00
2016-02-10 08	720.55, 2139.00
2016-02-10 09	743.52, 1791.00
2016-02-10 10	684.06, 911.00
2016-02-10 11	1650.99, 815.00
2016-02-10 12	810.82, 945.00
2016-02-10 13	859.64, 1018.00
2016-02-10 14	645.53, 1064.00
2016-02-10 15	1188.11, 1115.00
2016-02-10 16	717.12, 1532.00
2016-02-10 17	661.50, 2458.00
2016-02-10 18	942.47, 2276.00
2016-02-10 19	666.50, 1508.00
2016-02-10 20	847.53, 1019.00
2016-02-10 21	790.44, 693.00
2016-02-10 22	568.61, 477.00
2016-02-10 23	799.58, 255.00
2016-02-11 00	592.09, 140.00
2016-02-11 01	504.85, 61.00
2016-02-11 02	442.32, 34.00
2016-02-11 03	627.18, 17.00
2016-02-11 04	502.69, 29.00
2016-02-11 05	507.09, 150.00
2016-02-11 06	614.22, 619.00
2016-02-11 07	600.12, 1290.00
2016-02-11 08	669.86, 2462.00
2016-02-11 09	760.45, 1751.00
2016-02-11 10	759.19, 807.00
2016-02-11 11	608.36, 668.00
2016-02-11 12	777.58, 765.00
2016-02-11 13	645.02, 765.00
2016-02-11 14	613.99, 792.00
2016-02-11 15	945.29, 830.00
2016-02-11 16	891.38, 1080.00
2016-02-11 17	630.87, 1941.00
2016-02-11 18	659.01, 1726.00
2016-02-11 19	730.50, 1143.00
2016-02-11 20	2906.90, 703.00
2016-02-11 21	1430.22, 461.00
2016-02-11 22	559.60, 321.00
2016-02-11 23	2209.40, 193.00
2016-02-12 00	467.45, 113.00
2016-02-12 01	477.92, 59.00
2016-02-12 02	425.03, 30.00
2016-02-12 03	631.31, 13.00
2016-02-12 04	582.68, 31.00
2016-02-12 05	519.46, 127.00
2016-02-12 06	515.66, 448.00
2016-02-12 07	575.59, 982.00
2016-02-12 08	617.05, 1744.00
2016-02-12 09	575.90, 1385.00
2016-02-12 10	628.31, 738.00
2016-02-12 11	1278.35, 695.00
2016-02-12 12	1772.45, 792.00
2016-02-12 13	836.01, 835.00
2016-02-12 14	625.52, 931.00
2016-02-12 15	686.66, 1017.00
2016-02-12 16	1073.44, 1213.00
2016-02-12 17	1086.98, 1634.00
2016-02-12 18	953.49, 1416.00
2016-02-12 19	1316.32, 889.00
2016-02-12 20	2525.58, 552.00
2016-02-12 21	595.36, 350.00
2016-02-12 22	583.03, 260.00
2016-02-12 23	618.92, 195.00
2016-02-13 00	583.14, 153.00
2016-02-13 01	571.59, 88.00
2016-02-13 02	618.38, 63.00
2016-02-13 03	682.59, 37.00
2016-02-13 04	564.06, 34.00
2016-02-13 05	1634.16, 31.00
2016-02-13 06	500.54, 59.00
2016-02-13 07	511.60, 151.00
2016-02-13 08	639.40, 303.00
2016-02-13 09	593.09, 398.00
2016-02-13 10	1236.58, 549.00
2016-02-13 11	601.19, 640.00
2016-02-13 12	571.36, 637.00
2016-02-13 13	584.15, 589.00
2016-02-13 14	1317.38, 543.00
2016-02-13 15	763.94, 465.00
2016-02-13 16	1666.66, 448.00
2016-02-13 17	1121.06, 392.00
2016-02-13 18	764.15, 335.00
2016-02-13 19	781.22, 246.00
2016-02-13 20	533.27, 164.00
2016-02-13 21	509.95, 104.00
2016-02-13 22	548.70, 117.00
2016-02-13 23	449.33, 79.00
2016-02-14 00	476.03, 62.00
2016-02-14 01	430.00, 37.00
2016-02-14 02	1791.04, 23.00
2016-02-14 03	523.23, 13.00
2016-02-14 04	3521.15, 13.00
2016-02-14 05	620.00, 12.00
2016-02-14 06	491.13, 31.00
2016-02-14 07	599.94, 63.00
2016-02-14 08	485.66, 118.00
2016-02-14 09	1366.16, 191.00
2016-02-14 10	479.65, 269.00
2016-02-14 11	605.42, 346.00
2016-02-14 12	510.60, 394.00
2016-02-14 13	1150.58, 382.00
2016-02-14 14	1318.17, 391.00
2016-02-14 15	1599.99, 438.00
2016-02-14 16	1952.48, 431.00
2016-02-14 17	615.70, 405.00
2016-02-14 18	716.73, 315.00
2016-02-14 19	481.27, 256.00
2016-02-14 20	589.95, 170.00
2016-02-14 21	510.17, 118.00
2016-02-14 22	538.82, 105.00
2016-02-14 23	489.00, 70.00
2016-02-15 00	501.37, 73.00
2016-02-15 01	412.96, 47.00
2016-02-15 02	385.04, 23.00
2016-02-15 03	385.07, 15.00
2016-02-15 04	583.19, 16.00
2016-02-15 05	596.09, 43.00
2016-02-15 06	1235.60, 117.00
2016-02-15 07	624.05, 274.00
2016-02-15 08	629.30, 510.00
2016-02-15 09	773.58, 587.00
2016-02-15 10	627.03, 527.00
2016-02-15 11	544.39, 629.00
2016-02-15 12	905.90, 536.00
2016-02-15 13	619.59, 510.00
2016-02-15 14	901.48, 456.00
2016-02-15 15	674.57, 314.00
2016-02-15 16	597.73, 271.00
2016-02-15 17	836.64, 234.00
2016-02-15 18	1115.06, 204.00
2016-02-15 19	670.49, 193.00
2016-02-15 20	583.34, 128.00
2016-02-15 21	601.13, 70.00
2016-02-15 22	559.02, 50.00
2016-02-15 23	682.21, 57.00
2016-02-16 00	682.24, 34.00
2016-02-16 01	599.65, 20.00
2016-02-16 02	553.08, 12.00
2016-02-16 03	2981.21, 14.00
2016-02-16 04	759.17, 23.00
2016-02-16 05	548.61, 138.00
2016-02-16 06	593.01, 456.00
2016-02-16 07	655.67, 920.00
2016-02-16 08	900.13, 1654.00
2016-02-16 09	900.27, 736.00
2016-02-16 10	619.26, 543.00
2016-02-16 11	949.21, 396.00
2016-02-16 12	683.67, 294.00
2016-02-16 13	742.77, 134.00
2016-02-16 14	562.29, 80.00
2016-02-16 15	591.98, 293.00
2016-02-16 16	801.65, 842.00
2016-02-16 17	942.70, 1852.00
2016-02-16 18	724.18, 2069.00
2016-02-16 19	603.01, 1571.00
2016-02-16 20	608.83, 1016.00
2016-02-16 21	647.50, 722.00
2016-02-16 22	581.06, 464.00
2016-02-16 23	682.80, 259.00
2016-02-17 00	929.06, 126.00
2016-02-17 01	3905.68, 69.00
2016-02-17 02	689.97, 37.00
2016-02-17 03	577.70, 20.00
2016-02-17 04	632.70, 43.00
2016-02-17 05	534.71, 191.00
2016-02-17 06	600.38, 785.00
2016-02-17 07	663.86, 1519.00
2016-02-17 08	792.13, 2804.00
2016-02-17 09	703.89, 2049.00
2016-02-17 10	948.66, 926.00
2016-02-17 11	749.61, 792.00
2016-02-17 12	911.98, 964.00
2016-02-17 13	794.98, 985.00
2016-02-17 14	710.47, 990.00
2016-02-17 15	845.47, 1008.00
2016-02-17 16	722.20, 1328.00
2016-02-17 17	794.48, 2258.00
2016-02-17 18	775.79, 2381.00
2016-02-17 19	860.81, 1660.00
2016-02-17 20	631.86, 1094.00
2016-02-17 21	703.76, 758.00
2016-02-17 22	697.56, 473.00
2016-02-17 23	702.15, 312.00
2016-02-18 00	535.31, 151.00
2016-02-18 01	525.39, 70.00
2016-02-18 02	500.43, 37.00
2016-02-18 03	503.52, 27.00
2016-02-18 04	555.11, 28.00
2016-02-18 05	512.53, 180.00
2016-02-18 06	596.28, 678.00
2016-02-18 07	725.22, 1356.00
2016-02-18 08	685.13, 2463.00
2016-02-18 09	834.31, 1867.00
2016-02-18 10	666.50, 914.00
2016-02-18 11	2177.99, 818.00
2016-02-18 12	1081.12, 915.00
2016-02-18 13	760.64, 890.00
2016-02-18 14	825.46, 954.00
2016-02-18 15	853.32, 1037.00
2016-02-18 16	714.53, 1334.00
2016-02-18 17	1218.78, 2267.00
2016-02-18 18	977.71, 2304.00
2016-02-18 19	690.23, 1523.00
2016-02-18 20	615.07, 946.00
2016-02-18 21	595.55, 685.00
2016-02-18 22	629.68, 496.00
2016-02-18 23	554.81, 321.00
2016-02-19 00	519.50, 148.00
2016-02-19 01	571.74, 61.00
2016-02-19 02	576.62, 45.00
2016-02-19 03	628.48, 33.00
2016-02-19 04	607.12, 41.00
2016-02-19 05	931.06, 164.00
2016-02-19 06	714.59, 619.00
2016-02-19 07	647.77, 1228.00
2016-02-19 08	654.68, 2323.00
2016-02-19 09	708.57, 1815.00
2016-02-19 10	650.47, 950.00
2016-02-19 11	878.26, 867.00
2016-02-19 12	789.91, 983.00
2016-02-19 13	708.74, 995.00
2016-02-19 14	679.62, 1104.00
2016-02-19 15	758.38, 1169.00
2016-02-19 16	855.87, 1601.00
2016-02-19 17	787.14, 2291.00
2016-02-19 18	751.64, 2027.00
2016-02-19 19	814.92, 1274.00
2016-02-19 20	817.41, 851.00
2016-02-19 21	2364.88, 603.00
2016-02-19 22	697.68, 416.00
2016-02-19 23	1064.31, 351.00
2016-02-20 00	752.75, 274.00
2016-02-20 01	708.47, 167.00
2016-02-20 02	622.64, 115.00
2016-02-20 03	2485.26, 80.00
2016-02-20 04	661.69, 52.00
2016-02-20 05	1425.71, 38.00
2016-02-20 06	619.03, 132.00
2016-02-20 07	830.62, 280.00
2016-02-20 08	732.59, 573.00
2016-02-20 09	871.18, 991.00
2016-02-20 10	1277.65, 1273.00
2016-02-20 11	1179.90, 1634.00
2016-02-20 12	1308.01, 1985.00
2016-02-20 13	1541.63, 2135.00
2016-02-20 14	1097.87, 2102.00
2016-02-20 15	1377.44, 2322.00
2016-02-20 16	1715.19, 2575.00
2016-02-20 17	1446.49, 2234.00
2016-02-20 18	1014.12, 1557.00
2016-02-20 19	1069.93, 1279.00
2016-02-20 20	809.16, 916.00
2016-02-20 21	857.58, 677.00
2016-02-20 22	887.19, 578.00
2016-02-20 23	775.89, 515.00
2016-02-21 00	828.73, 367.00
2016-02-21 01	964.15, 282.00
2016-02-21 02	1650.45, 179.00
2016-02-21 03	1082.18, 112.00
2016-02-21 04	759.07, 59.00
2016-02-21 05	1258.77, 39.00
2016-02-21 06	773.87, 106.00
2016-02-21 07	834.02, 219.00
2016-02-21 08	1171.42, 520.00
2016-02-21 09	967.00, 845.00
2016-02-21 10	1135.37, 1298.00
2016-02-21 11	904.00, 1644.00
2016-02-21 12	1198.73, 1890.00
2016-02-21 13	1802.08, 2000.00
2016-02-21 14	1572.62, 2125.00
2016-02-21 15	1276.77, 2089.00
2016-02-21 16	970.16, 2060.00
2016-02-21 17	1086.76, 1617.00
2016-02-21 18	918.88, 837.00
2016-02-21 19	791.52, 687.00
2016-02-21 20	926.55, 466.00
2016-02-21 21	854.42, 242.00
2016-02-21 22	563.96, 182.00
2016-02-21 23	1069.58, 187.00
2016-02-22 00	625.09, 118.00
2016-02-22 01	605.39, 61.00
2016-02-22 02	526.77, 43.00
2016-02-22 03	1558.94, 17.00
2016-02-22 04	565.31, 42.00
2016-02-22 05	524.71, 235.00
2016-02-22 06	635.29, 794.00
2016-02-22 07	716.86, 1741.00
2016-02-22 08	839.84, 3072.00
2016-02-22 09	813.88, 2030.00
2016-02-22 10	783.65, 1014.00
2016-02-22 11	1006.64, 936.00
2016-02-22 12	1153.89, 1173.00
2016-02-22 13	1075.25, 1209.00
2016-02-22 14	907.37, 1380.00
2016-02-22 15	797.61, 1421.00
2016-02-22 16	1006.50, 1875.00
2016-02-22 17	774.02, 3242.00
2016-02-22 18	743.42, 3048.00
2016-02-22 19	935.08, 1894.00
2016-02-22 20	861.19, 1215.00
2016-02-22 21	635.73, 856.00
2016-02-22 22	900.07, 556.00
2016-02-22 23	803.57, 261.00
2016-02-23 00	564.86, 103.00
2016-02-23 01	657.65, 51.00
2016-02-23 02	660.82, 28.00
2016-02-23 03	1315.88, 24.00
2016-02-23 04	628.09, 47.00
2016-02-23 05	594.88, 216.00
2016-02-23 06	624.46, 895.00
2016-02-23 07	881.61, 1815.00
2016-02-23 08	837.21, 3215.00
2016-02-23 09	693.31, 2188.00
2016-02-23 10	647.64, 1020.00
2016-02-23 11	1051.01, 631.00
2016-02-23 12	1067.99, 385.00
2016-02-23 13	600.41, 295.00
2016-02-23 14	578.72, 316.00
2016-02-23 15	601.93, 406.00
2016-02-23 16	664.40, 712.00
2016-02-23 17	1242.01, 958.00
2016-02-23 18	711.44, 1183.00
2016-02-23 19	550.94, 750.00
2016-02-23 20	650.01, 343.00
2016-02-23 21	572.05, 239.00
2016-02-23 22	577.36, 200.00
2016-02-23 23	585.24, 113.00
2016-02-24 00	534.43, 61.00
2016-02-24 01	675.78, 23.00
2016-02-24 02	618.91, 11.00
2016-02-24 03	607.89, 9.00
2016-02-24 04	583.84, 25.00
2016-02-24 05	451.44, 102.00
2016-02-24 06	514.95, 367.00
2016-02-24 07	700.34, 656.00
2016-02-24 08	680.44, 1031.00
2016-02-24 09	624.08, 691.00
2016-02-24 10	677.70, 394.00
2016-02-24 11	692.49, 164.00
2016-02-24 12	546.75, 122.00
2016-02-24 13	527.57, 190.00
2016-02-24 14	563.66, 365.00
2016-02-24 15	707.08, 570.00
2016-02-24 16	840.10, 621.00
2016-02-24 17	684.08, 927.00
2016-02-24 18	693.36, 1566.00
2016-02-24 19	861.40, 682.00
2016-02-24 20	702.32, 529.00
2016-02-24 21	1627.26, 337.00
2016-02-24 22	530.06, 193.00
2016-02-24 23	585.55, 125.00
2016-02-25 00	490.84, 115.00
2016-02-25 01	705.74, 47.00
2016-02-25 02	558.32, 41.00
2016-02-25 03	625.11, 28.00
2016-02-25 04	641.03, 36.00
2016-02-25 05	562.12, 215.00
2016-02-25 06	725.00, 859.00
2016-02-25 07	702.99, 1948.00
2016-02-25 08	764.13, 3181.00
2016-02-25 09	715.14, 2109.00
2016-02-25 10	727.65, 1072.00
2016-02-25 11	858.65, 1008.00
2016-02-25 12	812.74, 1184.00
2016-02-25 13	805.09, 1178.00
2016-02-25 14	685.14, 1113.00
2016-02-25 15	690.66, 938.00
2016-02-25 16	774.70, 1110.00
2016-02-25 17	704.32, 2323.00
2016-02-25 18	716.70, 2372.00
2016-02-25 19	672.27, 1584.00
2016-02-25 20	646.56, 1101.00
2016-02-25 21	862.29, 754.00
2016-02-25 22	691.53, 468.00
2016-02-25 23	1810.60, 318.00
2016-02-26 00	573.21, 166.00
2016-02-26 01	483.30, 80.00
2016-02-26 02	638.33, 54.00
2016-02-26 03	680.03, 33.00
2016-02-26 04	518.20, 41.00
2016-02-26 05	540.32, 168.00
2016-02-26 06	542.32, 669.00
2016-02-26 07	680.09, 1405.00
2016-02-26 08	781.12, 2524.00
2016-02-26 09	799.62, 1829.00
2016-02-26 10	708.60, 944.00
2016-02-26 11	894.05, 935.00
2016-02-26 12	903.61, 996.00
2016-02-26 13	756.34, 1166.00
2016-02-26 14	715.49, 1186.00
2016-02-26 15	966.78, 1269.00
2016-02-26 16	813.93, 1541.00
2016-02-26 17	803.31, 2486.00
2016-02-26 18	732.04, 1929.00
2016-02-26 19	700.24, 1249.00
2016-02-26 20	1034.77, 789.00
2016-02-26 21	742.69, 494.00
2016-02-26 22	787.97, 359.00
2016-02-26 23	567.43, 261.00
2016-02-27 00	1238.11, 234.00
2016-02-27 01	547.68, 117.00
2016-02-27 02	630.60, 91.00
2016-02-27 03	1512.78, 59.00
2016-02-27 04	590.10, 42.00
2016-02-27 05	621.35, 34.00
2016-02-27 06	675.47, 108.00
2016-02-27 07	603.34, 250.00
2016-02-27 08	617.64, 525.00
2016-02-27 09	687.22, 823.00
2016-02-27 10	788.08, 1086.00
2016-02-27 11	872.06, 1315.00
2016-02-27 12	1216.91, 1516.00
2016-02-27 13	1310.63, 1596.00
2016-02-27 14	1326.19, 1572.00
2016-02-27 15	1129.52, 1586.00
2016-02-27 16	1247.39, 1454.00
2016-02-27 17	911.16, 1251.00
2016-02-27 18	1020.22, 978.00
2016-02-27 19	766.25, 848.00
2016-02-27 20	706.88, 573.00
2016-02-27 21	645.93, 444.00
2016-02-27 22	1089.57, 366.00
2016-02-27 23	980.01, 358.00
2016-02-28 00	902.03, 242.00
2016-02-28 01	912.96, 162.00
2016-02-28 02	1080.12, 113.00
2016-02-28 03	3146.07, 91.00
2016-02-28 04	724.98, 46.00
2016-02-28 05	754.72, 39.00
2016-02-28 06	735.71, 77.00
2016-02-28 07	625.11, 157.00
2016-02-28 08	674.41, 474.00
2016-02-28 09	902.28, 851.00
2016-02-28 10	918.10, 1296.00
2016-02-28 11	1347.22, 1887.00
2016-02-28 12	1283.71, 2288.00
2016-02-28 13	1439.86, 2517.00
2016-02-28 14	1520.06, 2780.00
2016-02-28 15	1464.43, 2850.00
2016-02-28 16	1499.18, 2681.00
2016-02-28 17	1271.53, 2253.00
2016-02-28 18	988.35, 1629.00
2016-02-28 19	1097.09, 1080.00
2016-02-28 20	847.37, 704.00
2016-02-28 21	832.33, 489.00
2016-02-28 22	749.73, 453.00
2016-02-28 23	685.94, 278.00
2016-02-29 00	830.35, 263.00
2016-02-29 01	578.81, 80.00
2016-02-29 02	505.92, 37.00
2016-02-29 03	746.00, 21.00
2016-02-29 04	539.07, 42.00
2016-02-29 05	580.13, 227.00
2016-02-29 06	701.07, 901.00
2016-02-29 07	740.05, 1812.00
2016-02-29 08	768.50, 3361.00
2016-02-29 09	807.11, 1965.00
2016-02-29 10	861.21, 790.00
2016-02-29 11	782.65, 313.00
2016-02-29 12	746.77, 780.00
2016-02-29 13	874.34, 1065.00
2016-02-29 14	822.32, 1248.00
2016-02-29 15	883.61, 1439.00
2016-02-29 16	835.97, 2035.00
2016-02-29 17	841.40, 3483.00
2016-02-29 18	899.25, 3188.00
2016-02-29 19	713.22, 1995.00
2016-02-29 20	662.55, 1236.00
2016-02-29 21	799.64, 846.00
2016-02-29 22	750.67, 580.00
2016-02-29 23	599.06, 247.00
2016-03-01 00	585.11, 132.00
2016-03-01 01	548.36, 72.00
2016-03-01 02	626.83, 36.00
2016-03-01 03	711.90, 31.00
2016-03-01 04	559.38, 52.00
2016-03-01 05	593.76, 255.00
2016-03-01 06	638.08, 939.00
2016-03-01 07	788.05, 2056.00
2016-03-01 08	894.00, 3577.00
2016-03-01 09	1023.58, 2305.00
2016-03-01 10	916.60, 1222.00
2016-03-01 11	1129.47, 1076.00
2016-03-01 12	1157.54, 1225.00
2016-03-01 13	907.73, 1441.00
2016-03-01 14	867.86, 1399.00
2016-03-01 15	840.64, 1476.00
2016-03-01 16	1203.54, 1908.00
2016-03-01 17	884.97, 3183.00
2016-03-01 18	739.75, 3024.00
2016-03-01 19	815.49, 1961.00
2016-03-01 20	1031.75, 1267.00
2016-03-01 21	1183.07, 902.00
2016-03-01 22	739.18, 618.00
2016-03-01 23	770.14, 352.00
2016-03-02 00	816.91, 177.00
2016-03-02 01	539.96, 54.00
2016-03-02 02	542.25, 28.00
2016-03-02 03	767.88, 17.00
2016-03-02 04	609.53, 30.00
2016-03-02 05	491.56, 81.00
2016-03-02 06	799.66, 633.00
2016-03-02 07	762.11, 1679.00
2016-03-02 08	782.18, 3375.00
2016-03-02 09	896.96, 2293.00
2016-03-02 10	746.67, 1062.00
2016-03-02 11	741.17, 934.00
2016-03-02 12	708.58, 1080.00
2016-03-02 13	1204.85, 1172.00
2016-03-02 14	768.62, 1244.00
2016-03-02 15	984.45, 1258.00
2016-03-02 16	908.01, 1606.00
2016-03-02 17	840.70, 2773.00
2016-03-02 18	835.95, 2593.00
2016-03-02 19	648.99, 1665.00
2016-03-02 20	656.81, 1027.00
2016-03-02 21	716.91, 698.00
2016-03-02 22	684.94, 449.00
2016-03-02 23	555.92, 267.00
2016-03-03 00	3631.50, 113.00
2016-03-03 01	468.15, 47.00
2016-03-03 02	613.09, 32.00
2016-03-03 03	596.83, 12.00
2016-03-03 04	916.08, 36.00
2016-03-03 05	541.58, 196.00
2016-03-03 06	668.05, 720.00
2016-03-03 07	717.12, 1478.00
2016-03-03 08	855.11, 2662.00
2016-03-03 09	723.51, 1889.00
2016-03-03 10	694.17, 960.00
2016-03-03 11	723.27, 918.00
2016-03-03 12	722.18, 1068.00
2016-03-03 13	846.91, 1023.00
2016-03-03 14	867.83, 1102.00
2016-03-03 15	759.52, 1176.00
2016-03-03 16	666.01, 1565.00
2016-03-03 17	720.76, 2596.00
2016-03-03 18	920.23, 2386.00
2016-03-03 19	1019.89, 1558.00
2016-03-03 20	711.83, 1005.00
2016-03-03 21	695.03, 708.00
2016-03-03 22	800.27, 500.00
2016-03-03 23	882.37, 311.00
2016-03-04 00	616.58, 170.00
2016-03-04 01	635.68, 69.00
2016-03-04 02	477.19, 32.00
2016-03-04 03	1569.26, 19.00
2016-03-04 04	659.86, 22.00
2016-03-04 05	570.47, 94.00
2016-03-04 06	623.25, 381.00
2016-03-04 07	650.35, 775.00
2016-03-04 08	735.70, 1144.00
2016-03-04 09	653.73, 839.00
2016-03-04 10	632.05, 413.00
2016-03-04 11	608.31, 555.00
2016-03-04 12	706.40, 705.00
2016-03-04 13	796.15, 869.00
2016-03-04 14	668.98, 1045.00
2016-03-04 15	964.00, 1247.00
2016-03-04 16	964.26, 1571.00
2016-03-04 17	829.28, 2269.00
2016-03-04 18	834.71, 1939.00
2016-03-04 19	658.39, 1246.00
2016-03-04 20	595.52, 767.00
2016-03-04 21	746.34, 498.00
2016-03-04 22	649.69, 407.00
2016-03-04 23	627.20, 293.00
2016-03-05 00	737.85, 244.00
2016-03-05 01	785.86, 124.00
2016-03-05 02	1514.88, 95.00
2016-03-05 03	500.39, 49.00
2016-03-05 04	583.18, 33.00
2016-03-05 05	540.23, 53.00
2016-03-05 06	776.33, 112.00
2016-03-05 07	676.65, 249.00
2016-03-05 08	900.29, 549.00
2016-03-05 09	682.51, 853.00
2016-03-05 10	866.66, 1084.00
2016-03-05 11	846.15, 1368.00
2016-03-05 12	1081.29, 1498.00
2016-03-05 13	1211.98, 1590.00
2016-03-05 14	1159.12, 1614.00
2016-03-05 15	933.32, 1676.00
2016-03-05 16	1007.28, 1555.00
2016-03-05 17	1466.94, 1399.00
2016-03-05 18	947.11, 1112.00
2016-03-05 19	803.16, 949.00
2016-03-05 20	1105.93, 624.00
2016-03-05 21	750.57, 471.00
2016-03-05 22	1045.02, 399.00
2016-03-05 23	964.98, 323.00
2016-03-06 00	909.59, 266.00
2016-03-06 01	892.84, 200.00
2016-03-06 02	1012.41, 118.00
2016-03-06 03	1029.65, 69.00
2016-03-06 04	620.94, 47.00
2016-03-06 05	816.17, 24.00
2016-03-06 06	698.28, 75.00
2016-03-06 07	793.25, 202.00
2016-03-06 08	810.13, 400.00
2016-03-06 09	1010.49, 770.00
2016-03-06 10	907.33, 1035.00
2016-03-06 11	863.46, 1336.00
2016-03-06 12	991.26, 1567.00
2016-03-06 13	1148.63, 1787.00
2016-03-06 14	1096.34, 1749.00
2016-03-06 15	1061.21, 1881.00
2016-03-06 16	1251.64, 1890.00
2016-03-06 17	1035.33, 1612.00
2016-03-06 18	841.70, 1272.00
2016-03-06 19	823.44, 856.00
2016-03-06 20	670.27, 612.00
2016-03-06 21	632.86, 469.00
2016-03-06 22	603.62, 358.00
2016-03-06 23	630.70, 237.00
2016-03-07 00	949.67, 110.00
2016-03-07 01	3034.61, 54.00
2016-03-07 02	482.41, 22.00
2016-03-07 03	698.32, 19.00
2016-03-07 04	600.66, 35.00
2016-03-07 05	1185.14, 214.00
2016-03-07 06	603.28, 840.00
2016-03-07 07	801.40, 1856.00
2016-03-07 08	808.06, 3195.00
2016-03-07 09	813.99, 2216.00
2016-03-07 10	833.86, 1078.00
2016-03-07 11	1001.11, 968.00
2016-03-07 12	1055.81, 1259.00
2016-03-07 13	1032.78, 1286.00
2016-03-07 14	997.59, 1454.00
2016-03-07 15	1269.71, 1576.00
2016-03-07 16	965.12, 2188.00
2016-03-07 17	859.85, 3803.00
2016-03-07 18	1227.41, 3554.00
2016-03-07 19	893.91, 2241.00
2016-03-07 20	702.97, 1468.00
2016-03-07 21	832.27, 1046.00
2016-03-07 22	2669.69, 631.00
2016-03-07 23	916.93, 379.00
