00	954.00, 270249.00
2017-07-15 08	92.00, 1.00
2017-07-15 09	137.00, 3.00
2017-07-15 10	102.00, 0.00
2017-07-15 11	110.00, 2.00
2017-07-15 12	581.00, 26.00
2017-07-15 13	133.00, 5.00
2017-07-15 14	160.00, 2.00
2017-07-15 15	186.00, 1.00
2017-07-15 16	111.00, 8.00
2017-07-15 17	108.00, 4.00
2017-07-15 18	120.00, 3.00
2017-07-15 19	103.00, 10.00
2017-07-15 20	163.00, 2.00
2017-07-15 21	141.00, 5.00
2017-07-15 22	286.00, 4.00
2017-07-15 23	318.00, 4.00
2017-07-16 00	285.00, 7.00
2017-07-16 01	369.00, 0.00
2017-07-16 02	466.00, 0.00
2017-07-16 03	383.00, 0.00
2017-07-16 04	363.00, 0.00
2017-07-16 05	188.00, 0.00
2017-07-16 06	207.00, 1.00
2017-07-16 07	112.00, 0.00
2017-07-16 08	162.00, 1.00
2017-07-16 09	217.00, 0.00
2017-07-16 10	151.00, 0.00
2017-07-16 11	99.00, 0.00
2017-07-16 12	125.00, 29.00
2017-07-16 13	113.00, 3.00
2017-07-16 14	174.00, 4.00
2017-07-16 15	241.00, 8.00
2017-07-16 16	121.00, 6.00
2017-07-16 17	107.00, 7.00
2017-07-16 18	116.00, 4.00
2017-07-16 19	134.00, 4.00
2017-07-16 20	91.00, 5.00
2017-07-16 21	175.00, 2.00
2017-07-16 22	196.00, 3.00
2017-07-16 23	311.00, 1.00
2017-07-17 00	642.00, 40.00
2017-07-17 01	151.00, 0.00
2017-07-17 02	369.00, 0.00
2017-07-17 03	94.00, 0.00
2017-07-17 04	112.00, 0.00
2017-07-17 05	77.00, 0.00
2017-07-17 06	125.00, 0.00
2017-07-17 07	168.00, 0.00
2017-07-17 08	214.00, 0.00
2017-07-17 09	1031.00, 2.00
2017-07-17 10	434.00, 3.00
2017-07-17 11	358.00, 3.00
2017-07-17 12	1045.00, 62.00
2017-07-17 13	370.00, 14.00
2017-07-17 14	273.00, 10.00
2017-07-17 15	602.00, 12.00
2017-07-17 16	256.00, 9.00
2017-07-17 17	202.00, 3.00
2017-07-17 18	121.00, 11.00
2017-07-17 19	130.00, 6.00
2017-07-17 20	197.00, 4.00
2017-07-17 21	216.00, 3.00
2017-07-17 22	244.00, 2.00
2017-07-17 23	263.00, 5.00
2017-07-18 00	567.00, 51.00
2017-07-18 01	117.00, 0.00
2017-07-18 02	296.00, 0.00
2017-07-18 03	73.00, 0.00
2017-07-18 04	61.00, 0.00
2017-07-18 05	62.00, 0.00
2017-07-18 06	125.00, 0.00
2017-07-18 07	190.00, 0.00
2017-07-18 08	318.00, 4.00
2017-07-18 09	389.00, 1.00
2017-07-18 10	389.00, 6.00
2017-07-18 11	447.00, 6.00
2017-07-18 12	830.00, 98.00
2017-07-18 13	338.00, 9.00
2017-07-18 14	497.00, 16.00
2017-07-18 15	365.00, 12.00
2017-07-18 16	311.00, 9.00
2017-07-18 17	251.00, 7.00
2017-07-18 18	188.00, 9.00
2017-07-18 19	216.00, 8.00
2017-07-18 20	82.00, 4.00
2017-07-18 21	149.00, 0.00
2017-07-18 22	40.00, 0.00
2017-07-18 23	23.00, 0.00
2017-07-19 00	491.00, 26.00
2017-07-19 01	26.00, 1.00
2017-07-19 02	206.00, 0.00
2017-07-19 03	7.00, 0.00
2017-07-19 04	17.00, 0.00
2017-07-19 05	14.00, 1.00
2017-07-19 06	80.00, 0.00
2017-07-19 07	76.00, 1.00
2017-07-19 08	186.00, 2.00
2017-07-19 09	418.00, 6.00
2017-07-19 10	541.00, 7.00
2017-07-19 11	511.00, 4.00
2017-07-19 12	1147.00, 76.00
2017-07-19 13	443.00, 22.00
2017-07-19 14	655.00, 24.00
2017-07-19 15	470.00, 30.00
2017-07-19 16	275.00, 44.00
2017-07-19 17	349.00, 51.00
2017-07-19 18	167.00, 45.00
2017-07-19 19	173.00, 41.00
2017-07-19 20	136.00, 34.00
2017-07-19 21	331.00, 27.00
2017-07-19 22	199.00, 34.00
2017-07-19 23	222.00, 17.00
2017-07-20 00	691.00, 22.00
2017-07-20 01	159.00, 7.00
2017-07-20 02	140.00, 5.00
2017-07-20 03	7.00, 1.00
2017-07-20 04	19.00, 2.00
2017-07-20 05	5.00, 1.00
2017-07-20 06	36.00, 9.00
2017-07-20 07	93.00, 19.00
2017-07-20 08	199.00, 15.00
2017-07-20 09	829.00, 26.00
2017-07-20 10	407.00, 26.00
2017-07-20 11	403.00, 17.00
2017-07-20 12	1159.00, 77.00
2017-07-20 13	429.00, 17.00
2017-07-20 14	427.00, 22.00
2017-07-20 15	416.00, 41.00
2017-07-20 16	273.00, 42.00
2017-07-20 17	183.00, 58.00
2017-07-20 18	95.00, 70.00
2017-07-20 19	95.00, 52.00
2017-07-20 20	117.00, 53.00
2017-07-20 21	146.00, 33.00
2017-07-20 22	178.00, 27.00
2017-07-20 23	205.00, 23.00
2017-07-21 00	513.00, 53.00
2017-07-21 01	203.00, 9.00
2017-07-21 02	299.00, 3.00
2017-07-21 03	66.00, 4.00
2017-07-21 04	78.00, 4.00
2017-07-21 05	85.00, 4.00
2017-07-21 06	108.00, 10.00
2017-07-21 07	263.00, 26.00
2017-07-21 08	344.00, 33.00
2017-07-21 09	600.00, 20.00
2017-07-21 10	616.00, 61.00
2017-07-21 11	317.00, 78.00
2017-07-21 12	983.00, 80.00
2017-07-21 13	270.00, 33.00
2017-07-21 14	279.00, 45.00
2017-07-21 15	388.00, 41.00
2017-07-21 16	276.00, 43.00
2017-07-21 17	245.00, 32.00
2017-07-21 18	135.00, 31.00
2017-07-21 19	126.00, 42.00
2017-07-21 20	111.00, 32.00
2017-07-21 21	161.00, 43.00
2017-07-21 22	179.00, 36.00
2017-07-21 23	234.00, 41.00
2017-07-22 00	265.00, 37.00
2017-07-22 01	297.00, 28.00
2017-07-22 02	261.00, 11.00
2017-07-22 03	140.00, 5.00
2017-07-22 04	111.00, 2.00
2017-07-22 05	95.00, 6.00
2017-07-22 06	145.00, 15.00
2017-07-22 07	114.00, 16.00
2017-07-22 08	149.00, 25.00
2017-07-22 09	102.00, 23.00
2017-07-22 10	104.00, 19.00
2017-07-22 11	124.00, 21.00
2017-07-22 12	680.00, 65.00
2017-07-22 13	107.00, 31.00
2017-07-22 14	196.00, 25.00
2017-07-22 15	165.00, 31.00
2017-07-22 16	115.00, 24.00
2017-07-22 17	127.00, 35.00
2017-07-22 18	151.00, 24.00
2017-07-22 19	107.00, 15.00
2017-07-22 20	124.00, 28.00
2017-07-22 21	147.00, 8.00
2017-07-22 22	209.00, 16.00
2017-07-22 23	197.00, 12.00
2017-07-23 00	167.00, 23.00
2017-07-23 01	215.00, 5.00
2017-07-23 02	268.00, 5.00
2017-07-23 03	127.00, 2.00
2017-07-23 04	97.00, 0.00
2017-07-23 05	119.00, 0.00
2017-07-23 06	148.00, 4.00
2017-07-23 07	148.00, 10.00
2017-07-23 08	100.00, 14.00
2017-07-23 09	138.00, 17.00
2017-07-23 10	121.00, 13.00
2017-07-23 11	106.00, 14.00
2017-07-23 12	87.00, 38.00
2017-07-23 13	169.00, 20.00
2017-07-23 14	159.00, 11.00
2017-07-23 15	167.00, 2.00
2017-07-23 16	122.00, 9.00
2017-07-23 17	93.00, 6.00
2017-07-23 18	222.00, 3.00
2017-07-23 19	113.00, 5.00
2017-07-23 20	111.00, 4.00
2017-07-23 21	130.00, 2.00
2017-07-23 22	236.00, 2.00
2017-07-23 23	284.00, 5.00
2017-07-24 00	669.00, 14.00
2017-07-24 01	99.00, 0.00
2017-07-24 02	109.00, 0.00
2017-07-24 03	10.00, 0.00
2017-07-24 04	8.00, 0.00
2017-07-24 05	4.00, 0.00
2017-07-24 06	12.00, 1.00
2017-07-24 07	54.00, 0.00
2017-07-24 08	103.00, 1.00
2017-07-24 09	958.00, 3.00
2017-07-24 10	294.00, 2.00
2017-07-24 11	252.00, 6.00
2017-07-24 12	794.00, 54.00
2017-07-24 13	233.00, 19.00
2017-07-24 14	400.00, 9.00
2017-07-24 15	454.00, 11.00
2017-07-24 16	260.00, 15.00
2017-07-24 17	168.00, 8.00
2017-07-24 18	114.00, 7.00
2017-07-24 19	122.00, 7.00
2017-07-24 20	111.00, 4.00
2017-07-24 21	178.00, 5.00
2017-07-24 22	195.00, 2.00
2017-07-24 23	199.00, 7.00
2017-07-25 00	690.00, 42.00
2017-07-25 01	111.00, 3.00
2017-07-25 02	289.00, 1.00
2017-07-25 03	60.00, 0.00
2017-07-25 04	61.00, 0.00
2017-07-25 05	88.00, 0.00
2017-07-25 06	83.00, 2.00
2017-07-25 07	172.00, 2.00
2017-07-25 08	248.00, 3.00
2017-07-25 09	410.00, 0.00
2017-07-25 10	439.00, 0.00
2017-07-25 11	496.00, 59.00
2017-07-25 12	843.00, 117.00
2017-07-25 13	319.00, 14.00
2017-07-25 14	294.00, 9.00
2017-07-25 15	480.00, 9.00
2017-07-25 16	262.00, 14.00
2017-07-25 17	237.00, 15.00
2017-07-25 18	221.00, 14.00
2017-07-25 19	148.00, 8.00
2017-07-25 20	152.00, 11.00
2017-07-25 21	212.00, 7.00
2017-07-25 22	196.00, 6.00
2017-07-25 23	207.00, 8.00
2017-07-26 00	673.00, 25.00
2017-07-26 01	157.00, 1.00
2017-07-26 02	246.00, 0.00
2017-07-26 03	156.00, 1.00
2017-07-26 04	102.00, 1.00
2017-07-26 05	102.00, 0.00
2017-07-26 06	91.00, 2.00
2017-07-26 07	141.00, 0.00
2017-07-26 08	228.00, 8.00
2017-07-26 09	236.00, 7.00
2017-07-26 10	510.00, 3.00
2017-07-26 11	417.00, 13.00
2017-07-26 12	1019.00, 55.00
2017-07-26 13	454.00, 5.00
2017-07-26 14	359.00, 12.00
2017-07-26 15	472.00, 8.00
2017-07-26 16	281.00, 4.00
2017-07-26 17	209.00, 4.00
2017-07-26 18	118.00, 8.00
2017-07-26 19	94.00, 5.00
2017-07-26 20	223.00, 11.00
2017-07-26 21	270.00, 3.00
2017-07-26 22	235.00, 6.00
2017-07-26 23	248.00, 4.00
2017-07-27 00	676.00, 21.00
2017-07-27 01	168.00, 1.00
2017-07-27 02	339.00, 0.00
2017-07-27 03	78.00, 0.00
2017-07-27 04	115.00, 0.00
2017-07-27 05	108.00, 0.00
2017-07-27 06	85.00, 0.00
2017-07-27 07	132.00, 0.00
2017-07-27 08	759.00, 1.00
2017-07-27 09	450.00, 6.00
2017-07-27 10	450.00, 9.00
2017-07-27 11	400.00, 3.00
2017-07-27 12	966.00, 51.00
2017-07-27 13	397.00, 8.00
2017-07-27 14	349.00, 7.00
2017-07-27 15	333.00, 13.00
2017-07-27 16	217.00, 8.00
2017-07-27 17	194.00, 8.00
2017-07-27 18	318.00, 3.00
2017-07-27 19	225.00, 5.00
2017-07-27 20	130.00, 9.00
2017-07-27 21	299.00, 9.00
2017-07-27 22	191.00, 3.00
2017-07-27 23	163.00, 3.00
2017-07-28 00	674.00, 31.00
2017-07-28 01	219.00, 5.00
2017-07-28 02	259.00, 0.00
2017-07-28 03	93.00, 2.00
2017-07-28 04	143.00, 3.00
2017-07-28 05	66.00, 0.00
2017-07-28 06	130.00, 0.00
2017-07-28 07	165.00, 0.00
2017-07-28 08	368.00, 1.00
2017-07-28 09	435.00, 16.00
2017-07-28 10	462.00, 3.00
2017-07-28 11	317.00, 79.00
2017-07-28 12	859.00, 76.00
2017-07-28 13	377.00, 37.00
2017-07-28 14	395.00, 43.00
2017-07-28 15	393.00, 10.00
2017-07-28 16	270.00, 14.00
2017-07-28 17	206.00, 10.00
2017-07-28 18	120.00, 5.00
2017-07-28 19	150.00, 3.00
2017-07-28 20	126.00, 8.00
2017-07-28 21	224.00, 12.00
2017-07-28 22	245.00, 12.00
2017-07-28 23	298.00, 16.00
2017-07-29 00	328.00, 18.00
2017-07-29 01	205.00, 9.00
2017-07-29 02	376.00, 2.00
2017-07-29 03	146.00, 0.00
2017-07-29 04	103.00, 0.00
2017-07-29 05	116.00, 0.00
2017-07-29 06	189.00, 1.00
2017-07-29 07	158.00, 1.00
2017-07-29 08	114.00, 0.00
2017-07-29 09	271.00, 1.00
2017-07-29 10	96.00, 0.00
2017-07-29 11	114.00, 0.00
2017-07-29 12	625.00, 29.00
2017-07-29 13	192.00, 5.00
2017-07-29 14	205.00, 3.00
2017-07-29 15	209.00, 3.00
2017-07-29 16	149.00, 6.00
2017-07-29 17	180.00, 3.00
2017-07-29 18	144.00, 4.00
2017-07-29 19	86.00, 1.00
2017-07-29 20	113.00, 2.00
2017-07-29 21	166.00, 2.00
2017-07-29 22	289.00, 2.00
2017-07-29 23	306.00, 1.00
2017-07-30 00	303.00, 3.00
2017-07-30 01	315.00, 0.00
2017-07-30 02	512.00, 0.00
2017-07-30 03	419.00, 0.00
2017-07-30 04	277.00, 0.00
2017-07-30 05	277.00, 0.00
2017-07-30 06	303.00, 0.00
2017-07-30 07	224.00, 0.00
2017-07-30 08	83.00, 1.00
2017-07-30 09	192.00, 5.00
2017-07-30 10	177.00, 0.00
2017-07-30 11	104.00, 1.00
2017-07-30 12	103.00, 29.00
2017-07-30 13	138.00, 4.00
2017-07-30 14	160.00, 1.00
2017-07-30 15	160.00, 3.00
2017-07-30 16	96.00, 8.00
2017-07-30 17	102.00, 5.00
2017-07-30 18	105.00, 3.00
2017-07-30 19	123.00, 6.00
2017-07-30 20	190.00, 8.00
2017-07-30 21	239.00, 6.00
2017-07-30 22	301.00, 1.00
2017-07-30 23	273.00, 1.00
2017-07-31 00	668.00, 42.00
2017-07-31 01	190.00, 0.00
2017-07-31 02	295.00, 0.00
2017-07-31 03	159.00, 0.00
2017-07-31 04	117.00, 1.00
2017-07-31 05	144.00, 0.00
2017-07-31 06	147.00, 0.00
2017-07-31 07	113.00, 0.00
2017-07-31 08	1055.00, 1.00
2017-07-31 09	362.00, 11.00
2017-07-31 10	471.00, 0.00
2017-07-31 11	532.00, 11.00
2017-07-31 12	971.00, 110.00
2017-07-31 13	322.00, 13.00
2017-07-31 14	377.00, 59.00
2017-07-31 15	344.00, 12.00
2017-07-31 16	358.00, 20.00
2017-07-31 17	180.00, 6.00
2017-07-31 18	134.00, 8.00
2017-07-31 19	107.00, 7.00
2017-07-31 20	150.00, 8.00
2017-07-31 21	163.00, 7.00
2017-07-31 22	267.00, 7.00
2017-07-31 23	218.00, 3.00
2017-08-01 00	737.00, 29.00
2017-08-01 01	110.00, 0.00
2017-08-01 02	427.00, 0.00
2017-08-01 03	94.00, 0.00
2017-08-01 04	44.00, 0.00
2017-08-01 05	73.00, 0.00
2017-08-01 06	135.00, 0.00
2017-08-01 07	106.00, 0.00
2017-08-01 08	327.00, 1.00
2017-08-01 09	343.00, 13.00
2017-08-01 10	380.00, 4.00
2017-08-01 11	304.00, 2.00
2017-08-01 12	859.00, 100.00
2017-08-01 13	341.00, 68.00
2017-08-01 14	369.00, 26.00
2017-08-01 15	449.00, 70.00
2017-08-01 16	291.00, 10.00
2017-08-01 17	207.00, 6.00
2017-08-01 18	114.00, 5.00
2017-08-01 19	126.00, 11.00
2017-08-01 20	142.00, 1.00
2017-08-01 21	214.00, 7.00
2017-08-01 22	180.00, 3.00
2017-08-01 23	210.00, 3.00
2017-08-02 00	551.00, 21.00
2017-08-02 01	152.00, 1.00
2017-08-02 02	203.00, 0.00
2017-08-02 03	89.00, 1.00
2017-08-02 04	93.00, 2.00
2017-08-02 05	113.00, 1.00
2017-08-02 06	136.00, 0.00
2017-08-02 07	136.00, 2.00
2017-08-02 08	203.00, 3.00
2017-08-02 09	387.00, 10.00
2017-08-02 10	476.00, 3.00
2017-08-02 11	447.00, 4.00
2017-08-02 12	776.00, 67.00
2017-08-02 13	334.00, 46.00
2017-08-02 14	366.00, 51.00
2017-08-02 15	444.00, 76.00
2017-08-02 16	269.00, 18.00
2017-08-02 17	259.00, 10.00
2017-08-02 18	145.00, 9.00
2017-08-02 19	128.00, 8.00
2017-08-02 20	120.00, 4.00
2017-08-02 21	190.00, 8.00
2017-08-02 22	210.00, 3.00
2017-08-02 23	159.00, 3.00
2017-08-03 00	689.00, 31.00
2017-08-03 01	133.00, 0.00
2017-08-03 02	263.00, 1.00
2017-08-03 03	88.00, 1.00
2017-08-03 04	176.00, 2.00
2017-08-03 05	62.00, 1.00
2017-08-03 06	99.00, 0.00
2017-08-03 07	86.00, 1.00
2017-08-03 08	180.00, 5.00
2017-08-03 09	398.00, 1.00
2017-08-03 10	1064.00, 0.00
2017-08-03 11	339.00, 2.00
2017-08-03 12	864.00, 63.00
2017-08-03 13	460.00, 29.00
2017-08-03 14	442.00, 82.00
2017-08-03 15	366.00, 47.00
2017-08-03 16	277.00, 8.00
2017-08-03 17	234.00, 9.00
2017-08-03 18	202.00, 12.00
2017-08-03 19	101.00, 9.00
2017-08-03 20	143.00, 4.00
2017-08-03 21	167.00, 4.00
2017-08-03 22	223.00, 5.00
2017-08-03 23	224.00, 1.00
2017-08-04 00	680.00, 23.00
2017-08-04 01	177.00, 1.00
2017-08-04 02	196.00, 0.00
2017-08-04 03	83.00, 0.00
2017-08-04 04	116.00, 2.00
2017-08-04 05	92.00, 0.00
2017-08-04 06	128.00, 0.00
2017-08-04 07	124.00, 1.00
2017-08-04 08	355.00, 27.00
2017-08-04 09	344.00, 41.00
2017-08-04 10	350.00, 3.00
2017-08-04 11	287.00, 4.00
2017-08-04 12	871.00, 46.00
2017-08-04 13	323.00, 12.00
2017-08-04 14	324.00, 54.00
2017-08-04 15	406.00, 9.00
2017-08-04 16	272.00, 13.00
2017-08-04 17	211.00, 5.00
2017-08-04 18	122.00, 6.00
2017-08-04 19	82.00, 2.00
2017-08-04 20	168.00, 7.00
2017-08-04 21	159.00, 8.00
2017-08-04 22	231.00, 11.00
2017-08-04 23	227.00, 7.00
2017-08-05 00	221.00, 21.00
2017-08-05 01	249.00, 12.00
2017-08-05 02	324.00, 0.00
2017-08-05 03	123.00, 0.00
2017-08-05 04	115.00, 0.00
2017-08-05 05	185.00, 0.00
2017-08-05 06	143.00, 1.00
2017-08-05 07	127.00, 0.00
2017-08-05 08	60.00, 0.00
2017-08-05 09	103.00, 1.00
2017-08-05 10	101.00, 1.00
2017-08-05 11	124.00, 2.00
2017-08-05 12	713.00, 23.00
2017-08-05 13	161.00, 6.00
2017-08-05 14	173.00, 5.00
2017-08-05 15	174.00, 3.00
2017-08-05 16	111.00, 6.00
2017-08-05 17	135.00, 3.00
2017-08-05 18	124.00, 6.00
2017-08-05 19	111.00, 5.00
2017-08-05 20	91.00, 3.00
2017-08-05 21	165.00, 2.00
2017-08-05 22	230.00, 1.00
2017-08-05 23	289.00, 4.00
2017-08-06 00	328.00, 3.00
2017-08-06 01	339.00, 1.00
2017-08-06 02	477.00, 0.00
2017-08-06 03	201.00, 0.00
2017-08-06 04	153.00, 2.00
2017-08-06 05	222.00, 0.00
2017-08-06 06	241.00, 0.00
2017-08-06 07	361.00, 0.00
2017-08-06 08	102.00, 5.00
2017-08-06 09	94.00, 3.00
2017-08-06 10	252.00, 0.00
2017-08-06 11	107.00, 0.00
2017-08-06 12	150.00, 26.00
2017-08-06 13	106.00, 2.00
2017-08-06 14	98.00, 15.00
2017-08-06 15	137.00, 5.00
2017-08-06 16	115.00, 2.00
2017-08-06 17	91.00, 8.00
2017-08-06 18	99.00, 4.00
2017-08-06 19	141.00, 5.00
2017-08-06 20	134.00, 7.00
2017-08-06 21	182.00, 1.00
2017-08-06 22	264.00, 2.00
2017-08-06 23	274.00, 2.00
2017-08-07 00	631.00, 25.00
2017-08-07 01	160.00, 0.00
2017-08-07 02	319.00, 0.00
2017-08-07 03	105.00, 0.00
2017-08-07 04	89.00, 0.00
2017-08-07 05	54.00, 0.00
2017-08-07 06	94.00, 1.00
2017-08-07 07	131.00, 1.00
2017-08-07 08	236.00, 2.00
2017-08-07 09	1087.00, 7.00
2017-08-07 10	537.00, 3.00
2017-08-07 11	460.00, 2.00
2017-08-07 12	908.00, 45.00
2017-08-07 13	347.00, 12.00
2017-08-07 14	401.00, 7.00
2017-08-07 15	338.00, 5.00
2017-08-07 16	230.00, 4.00
2017-08-07 17	233.00, 9.00
2017-08-07 18	93.00, 4.00
2017-08-07 19	98.00, 9.00
2017-08-07 20	116.00, 3.00
2017-08-07 21	190.00, 2.00
2017-08-07 22	167.00, 1.00
2017-08-07 23	121.00, 2.00
2017-08-08 00	822.00, 41.00
2017-08-08 01	117.00, 0.00
2017-08-08 02	278.00, 2.00
2017-08-08 03	43.00, 0.00
2017-08-08 04	62.00, 0.00
2017-08-08 05	58.00, 0.00
2017-08-08 06	86.00, 0.00
2017-08-08 07	127.00, 1.00
2017-08-08 08	219.00, 2.00
2017-08-08 09	351.00, 1.00
2017-08-08 10	446.00, 6.00
2017-08-08 11	409.00, 7.00
2017-08-08 12	922.00, 59.00
2017-08-08 13	322.00, 9.00
2017-08-08 14	467.00, 6.00
2017-08-08 15	413.00, 9.00
2017-08-08 16	225.00, 10.00
2017-08-08 17	245.00, 8.00
2017-08-08 18	144.00, 9.00
2017-08-08 19	108.00, 9.00
2017-08-08 20	75.00, 3.00
2017-08-08 21	66.00, 0.00
2017-08-08 22	32.00, 0.00
2017-08-08 23	20.00, 0.00
2017-08-09 00	516.00, 26.00
2017-08-09 01	72.00, 1.00
2017-08-09 02	146.00, 0.00
2017-08-09 03	69.00, 0.00
2017-08-09 04	33.00, 0.00
2017-08-09 05	62.00, 1.00
2017-08-09 06	131.00, 0.00
2017-08-09 07	164.00, 0.00
2017-08-09 08	344.00, 6.00
2017-08-09 09	368.00, 3.00
2017-08-09 10	502.00, 3.00
2017-08-09 11	520.00, 1.00
2017-08-09 12	1072.00, 65.00
2017-08-09 13	481.00, 13.00
2017-08-09 14	449.00, 6.00
2017-08-09 15	385.00, 18.00
2017-08-09 16	307.00, 12.00
2017-08-09 17	295.00, 7.00
2017-08-09 18	166.00, 3.00
2017-08-09 19	98.00, 7.00
2017-08-09 20	183.00, 11.00
2017-08-09 21	265.00, 1.00
2017-08-09 22	226.00, 3.00
2017-08-09 23	292.00, 4.00
2017-08-10 00	727.00, 51.00
2017-08-10 01	127.00, 0.00
2017-08-10 02	257.00, 0.00
2017-08-10 03	86.00, 0.00
2017-08-10 04	88.00, 0.00
2017-08-10 05	72.00, 0.00
2017-08-10 06	82.00, 0.00
2017-08-10 07	134.00, 1.00
2017-08-10 08	181.00, 4.00
2017-08-10 09	676.00, 9.00
2017-08-10 10	516.00, 2.00
2017-08-10 11	536.00, 4.00
2017-08-10 12	944.00, 78.00
2017-08-10 13	202.00, 6.00
2017-08-10 14	245.00, 14.00
2017-08-10 15	329.00, 6.00
2017-08-10 16	176.00, 12.00
2017-08-10 17	212.00, 9.00
2017-08-10 18	158.00, 9.00
2017-08-10 19	141.00, 9.00
2017-08-10 20	139.00, 4.00
2017-08-10 21	203.00, 3.00
2017-08-10 22	219.00, 4.00
2017-08-10 23	220.00, 2.00
2017-08-11 00	686.00, 59.00
2017-08-11 01	182.00, 4.00
2017-08-11 02	244.00, 2.00
2017-08-11 03	159.00, 1.00
2017-08-11 04	54.00, 1.00
2017-08-11 05	83.00, 0.00
2017-08-11 06	135.00, 0.00
2017-08-11 07	148.00, 0.00
2017-08-11 08	466.00, 0.00
2017-08-11 09	336.00, 67.00
2017-08-11 10	561.00, 73.00
2017-08-11 11	451.00, 12.00
2017-08-11 12	756.00, 69.00
2017-08-11 13	214.00, 14.00
2017-08-11 14	262.00, 8.00
2017-08-11 15	440.00, 11.00
2017-08-11 16	258.00, 12.00
2017-08-11 17	217.00, 6.00
2017-08-11 18	158.00, 7.00
2017-08-11 19	134.00, 3.00
2017-08-11 20	131.00, 8.00
2017-08-11 21	172.00, 10.00
2017-08-11 22	295.00, 10.00
2017-08-11 23	178.00, 11.00
2017-08-12 00	227.00, 16.00
2017-08-12 01	190.00, 9.00
2017-08-12 02	314.00, 1.00
2017-08-12 03	137.00, 0.00
2017-08-12 04	117.00, 0.00
2017-08-12 05	137.00, 0.00
2017-08-12 06	177.00, 1.00
2017-08-12 07	170.00, 0.00
2017-08-12 08	66.00, 2.00
2017-08-12 09	55.00, 0.00
2017-08-12 10	173.00, 0.00
2017-08-12 11	140.00, 0.00
2017-08-12 12	546.00, 34.00
2017-08-12 13	128.00, 5.00
2017-08-12 14	114.00, 14.00
2017-08-12 15	148.00, 5.00
2017-08-12 16	105.00, 5.00
2017-08-12 17	96.00, 4.00
2017-08-12 18	81.00, 5.00
2017-08-12 19	96.00, 1.00
2017-08-12 20	116.00, 1.00
2017-08-12 21	154.00, 2.00
2017-08-12 22	340.00, 4.00
2017-08-12 23	316.00, 2.00
2017-08-13 00	228.00, 0.00
2017-08-13 01	359.00, 0.00
2017-08-13 02	358.00, 0.00
2017-08-13 03	263.00, 0.00
2017-08-13 04	260.00, 0.00
2017-08-13 05	154.00, 0.00
2017-08-13 06	252.00, 0.00
2017-08-13 07	169.00, 0.00
2017-08-13 08	106.00, 0.00
2017-08-13 09	108.00, 1.00
2017-08-13 10	152.00, 5.00
2017-08-13 11	188.00, 7.00
2017-08-13 12	108.00, 28.00
2017-08-13 13	107.00, 9.00
2017-08-13 14	132.00, 6.00
2017-08-13 15	207.00, 5.00
2017-08-13 16	135.00, 5.00
2017-08-13 17	128.00, 8.00
2017-08-13 18	99.00, 1.00
2017-08-13 19	115.00, 1.00
2017-08-13 20	146.00, 0.00
2017-08-13 21	153.00, 3.00
2017-08-13 22	251.00, 5.00
2017-08-13 23	286.00, 0.00
2017-08-14 00	605.00, 48.00
2017-08-14 01	177.00, 0.00
2017-08-14 02	299.00, 0.00
2017-08-14 03	79.00, 0.00
2017-08-14 04	83.00, 0.00
2017-08-14 05	96.00, 0.00
2017-08-14 06	131.00, 0.00
2017-08-14 07	123.00, 0.00
2017-08-14 08	209.00, 1.00
2017-08-14 09	398.00, 6.00
2017-08-14 10	1443.00, 5.00
2017-08-14 11	406.00, 10.00
2017-08-14 12	954.00, 65.00
2017-08-14 13	351.00, 15.00
2017-08-14 14	264.00, 5.00
2017-08-14 15	450.00, 13.00
2017-08-14 16	312.00, 7.00
2017-08-14 17	170.00, 7.00
2017-08-14 18	180.00, 9.00
2017-08-14 19	117.00, 14.00
2017-08-14 20	110.00, 6.00
2017-08-14 21	156.00, 2.00
2017-08-14 22	299.00, 4.00
2017-08-14 23	252.00, 1.00
2017-08-15 00	795.00, 56.00
2017-08-15 01	138.00, 0.00
2017-08-15 02	124.00, 0.00
2017-08-15 03	103.00, 0.00
2017-08-15 04	62.00, 0.00
2017-08-15 05	72.00, 0.00
2017-08-15 06	149.00, 0.00
2017-08-15 07	116.00, 0.00
2017-08-15 08	307.00, 8.00
2017-08-15 09	398.00, 2.00
2017-08-15 10	402.00, 10.00
2017-08-15 11	401.00, 7.00
2017-08-15 12	1070.00, 46.00
2017-08-15 13	189.00, 7.00
2017-08-15 14	316.00, 7.00
2017-08-15 15	379.00, 12.00
2017-08-15 16	289.00, 10.00
2017-08-15 17	149.00, 11.00
2017-08-15 18	226.00, 10.00
2017-08-15 19	98.00, 2.00
2017-08-15 20	134.00, 7.00
2017-08-15 21	140.00, 3.00
2017-08-15 22	180.00, 2.00
2017-08-15 23	224.00, 0.00
2017-08-16 00	605.00, 53.00
2017-08-16 01	125.00, 1.00
2017-08-16 02	85.00, 1.00
2017-08-16 03	75.00, 0.00
2017-08-16 04	58.00, 0.00
2017-08-16 05	66.00, 0.00
2017-08-16 06	79.00, 0.00
2017-08-16 07	95.00, 1.00
2017-08-16 08	190.00, 0.00
2017-08-16 09	289.00, 62.00
2017-08-16 10	373.00, 45.00
2017-08-16 11	379.00, 1.00
2017-08-16 12	820.00, 42.00
2017-08-16 13	216.00, 9.00
2017-08-16 14	358.00, 6.00
2017-08-16 15	456.00, 9.00
